,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
1664,2020/02/03,Hainan more than clusters of disease,海南多起聚集性疫情,0,15,"['海南', '多', '起', '聚集', '性', '疫情']",
1665,2020/02/03,Disposable masks can not be boiled,一次性口罩不可水煮,0,16,"['一次', '一次性', '口罩', '不可', '水煮']",
1666,2020/02/03,Shanghai July infants infected,上海7月婴儿被感染,0,17,"['上海', '7', '月', '婴儿', '被', '感染']",
1667,2020/02/03,Yoon JiangMengJie affair exposure,曝尹正蒋梦婕恋情,0,18,"['曝尹', '正', '蒋梦婕', '恋情']",
1668,2020/02/03,Li Lanjuan return to school to talk about the resumption of work,李兰娟谈复工复学,0,19,"['李兰娟', '谈', '复工', '复学']",
1669,2020/02/03,The door handle measured viral nucleic acid,门把手测出病毒核酸,0,20,"['把手', '门把手', '测出', '病毒', '核酸']",
1670,2020/02/03,Beijing from 41 clusters of cases,北京41起聚集性病例,0,21,"['北京', '41', '起', '聚集', '性', '病例']",
1671,2020/02/03,Mortgage credit cards also postponed,房贷信用卡延期还,0,22,"['房贷', '信用', '信用卡', '延期', '还']",
1672,2020/02/03,Li Lanjuan response to the vaccine progress,李兰娟回应疫苗进展,0,23,"['李兰娟', '回应', '疫苗', '进展']",
1673,2020/02/03,Chun Sheng announced that it has married,盛骏宣布已结婚生子,0,24,"['盛骏', '宣布', '已', '结婚', '生子']",
1674,2020/02/03,A party of 25 people infected,一次聚会25人感染,0,25,"['一次', '聚会', '25', '人', '感染']",
1675,2020/02/03,Multi-national political figures solidarity with China,多国政要声援中国,0,26,"['多', '国政', '要', '声援', '中国']",
1676,2020/02/03,Gem gem agent responded,宝石gem经纪人回应,0,27,"['宝石', 'gem', '经纪', '经纪人', '回应']",
1677,2020/02/03,Beijing introduced 19 measures,北京出台19项措施,0,28,"['北京', '出台', '19', '项', '措施']",
1678,2020/02/03,The new crown virus can survive for 5 days,新冠病毒可存活5天,0,29,"['新冠', '病毒', '可', '存活', '5', '天']",
1679,2020/02/03,The incubation period in succession onset patients,潜伏期病人陆续发病,0,30,"['潜伏', '潜伏期', '病人', '陆续', '发病']",
1680,2020/02/03,China supports the DPRK funds,朝鲜对华资金支援,0,31,"['朝鲜', '对华', '资金', '支援']",
1681,2020/02/03,Prevention and control of information leaked pictures,拍照泄露防控信息,0,32,"['拍照', '泄露', '防控', '信息']",
1682,2020/02/03,70-year-old Damian was traced to a stroke,70岁刘松仁被曝中风,0,33,"['70', '岁', '松仁', '刘松仁', '被', '曝', '中风']",
1683,2020/02/03,Park Geun-hye welcome 69 birthday,朴槿惠迎69岁生日,0,34,"['朴槿惠迎', '69', '岁', '生日']",
1684,2020/02/03,Beijing epidemic investigation of new regulations,北京疫情排查新规,0,35,"['北京', '疫情', '排查', '新规']",
1685,2020/02/03,14 City of Hubei traffic control,湖北14城交通管制,0,36,"['湖北', '14', '城', '交通', '管制', '交通管制']",
1686,2020/02/03,Jung concert not canceled,郑容和演唱会不取消,0,37,"['郑容', '和', '演唱', '演唱会', '不', '取消']",
1687,2020/02/03,Zhong Nanshan talk about trends in the number of confirmed,钟南山谈确诊数趋势,0,38,"['南山', '钟南山', '谈', '确诊', '数', '趋势']",
1688,2020/02/03,Yang Wei left behind a Wuhan,杨威一家留守武汉,0,39,"['杨威', '一家', '留守', '武汉']",
1689,2020/02/03,Shanghai issued policy burdens,上海出台减负政策,0,40,"['上海', '出台', '减负', '政策']",
1690,2020/02/03,Zhong Nanshan respond faecal-oral transmission,钟南山回应粪口传播,0,41,"['南山', '钟南山', '回应', '粪口', '传播']",
1691,2020/02/03,The central bank will put in 1.2 trillion,央行将投放1.2万亿,0,42,"['央行', '将', '投放', '1.2', '万亿']",
1692,2020/02/03,Chinese consulate now suspicious box,中国领馆现可疑箱子,0,43,"['中国', '领馆', '现', '可疑', '箱子']",
1693,2020/02/03,The United States did not provide substantive help,美方未提供实质帮助,0,44,"['美方', '未', '提供', '实质', '帮助']",
1694,2020/02/03,Express to do to receive protection,接收快递要做好防护,0,45,"['接收', '快递', '要', '做好', '防护']",
1695,2020/02/03,Hubei wartime incentives,湖北战时奖励机制,0,46,"['湖北', '战时', '奖励', '机制']",
1696,2020/02/03,Four days buried 140 000 day-old chicks,4天掩埋14万只鸡苗,0,47,"['4', '天', '掩埋', '14', '万', '只', '鸡苗']",
1697,2020/02/03,Cough without fever do not pass 6,不发热不咳嗽传6人,0,48,"['不', '发热', '不', '咳嗽', '传', '6', '人']",
1698,2020/02/03,Shandong 60 from clusters of disease,山东60起聚集性疫情,0,49,"['山东', '60', '起', '聚集', '性', '疫情']",
1699,2020/02/03,A patient infected 10 people,1名患者感染10人,0,50,"['1', '名', '患者', '感染', '10', '人']",
1700,2020/02/04,The new crown virus can survive for 5 days,新冠病毒可存活5天,0,1,"['新冠', '病毒', '可', '存活', '5', '天']",
1701,2020/02/04,A party of 25 people infected,一次聚会25人感染,0,2,"['一次', '聚会', '25', '人', '感染']",
1702,2020/02/04,Beijing introduced 19 measures,北京出台19项措施,0,3,"['北京', '出台', '19', '项', '措施']",
1703,2020/02/04,Zhong Nanshan doubts epidemic prevention and control,钟南山释疑疫情防控,0,4,"['南山', '钟南山', '释疑', '疫情', '防控']",
1704,2020/02/04,Henan thorough investigation to conceal the epidemic,河南严查隐瞒疫情,0,5,"['河南', '严查', '隐瞒', '疫情']",
1705,2020/02/04,Hebei residents travel control,河北管控居民出行,0,6,"['河北', '管控', '居民', '出行']",
1706,2020/02/04,"Gong Yibin County, 3.9 earthquake",宜宾珙县3.9级地震,0,7,"['宜宾', '珙县', '3.9', '级', '地震']",
1707,2020/02/04,Deputy mayor party is infected,副镇长聚会被感染,0,8,"['镇长', '副镇长', '聚会', '被', '感染']",
1708,2020/02/04,7 province now asymptomatic infection,7省现无症状感染者,0,9,"['7', '省现', '症状', '无症状', '感染', '感染者']",
1709,2020/02/04,Bryant remains have been transferred to family members,科比遗体已移交家属,0,10,"['科比', '遗体', '已', '移交', '家属']",
1710,2020/02/04,Epidemic or inflection point will appear,疫情拐点或将出现,0,11,"['疫情', '拐点', '或', '将', '出现']",
1711,2020/02/04,Gem gem respond infringement,宝石gem回应侵权,0,12,"['宝石', 'gem', '回应', '侵权']",
1712,2020/02/04,Hefei Feidong 2.9 earthquake,合肥肥东2.9级地震,0,13,"['合肥', '肥东', '2.9', '级', '地震']",
1713,2020/02/04,Taxi drivers carrying hundreds of people diagnosed,确诊出租司机载百人,0,14,"['确诊', '出租', '司机', '百人', '载百人']",
1714,2020/02/04,Ireland eye Taiyuan issued a statement,太原爱尔眼科发声明,0,15,"['太原', '爱尔', '眼科', '发声', '声明', '发声明']",
1715,2020/02/04,200 million people at home to start,2亿人在家开工,0,16,"['2', '亿人', '在家', '开工']",
1716,2020/02/04,Conspiracy theorists are talking about Wuhan Institute of Virology,武汉病毒所谈阴谋论,0,17,"['武汉', '病毒', '所谈', '阴谋', '阴谋论']",
1717,2020/02/04,The central bank reinvested 500 billion,央行再投5000亿,0,18,"['央行', '再', '投', '5000', '亿']",
1718,2020/02/04,Official detained ahead of the resumption of work,提前复工负责人被拘,0,19,"['提前', '复工', '负责', '责人', '负责人', '被', '拘']",
1719,2020/02/04,Li Lanjuan release significant results,李兰娟发布重大成果,0,20,"['李兰娟', '发布', '重大', '大成', '成果', '重大成果']",
1720,2020/02/04,Dean Jinyintan hospital Merits,金银潭医院院长记功,0,21,"['金银', '潭', '医院', '院长', '医院院长', '记功']",
1721,2020/02/04,Wuhan two cases of critically ill heal,武汉2例危重者治愈,0,22,"['武汉', '2', '例', '危重', '者', '治愈']",
1722,2020/02/04,Zhong Nanshan donate oxygen hundred units,钟南山捐百台制氧机,0,23,"['南山', '钟南山', '捐', '百台', '制氧机']",
1723,2020/02/04,Verification 1 30 Award masks,核实1人奖30个口罩,0,24,"['核实', '1', '人奖', '30', '个', '口罩']",
1724,2020/02/04,Wuhan city's large Xiaosha,武汉全市大消杀,0,25,"['武汉', '全市', '大消', '杀']",
1725,2020/02/04,Mortgage credit cards also postponed,房贷信用卡延期还,0,26,"['房贷', '信用', '信用卡', '延期', '还']",
1726,2020/02/04,Shanghai issued policy burdens,上海出台减负政策,0,27,"['上海', '出台', '减负', '政策']",
1727,2020/02/04,Gem gem agent responded,宝石gem经纪人回应,0,28,"['宝石', 'gem', '经纪', '经纪人', '回应']",
1728,2020/02/04,Old man hide a hundred people contacts,老人隐瞒接触百余人,0,29,"['老人', '隐瞒', '接触', '百余', '百余人']",
1729,2020/02/04,Of the total confirmed break twenty thousand,全国累计确诊破两万,0,30,"['全国', '累计', '确诊', '破', '两万']",
1730,2020/02/04,Hainan now infected 3 months,海南现3个月感染者,0,31,"['海南', '现', '3', '个', '月', '感染', '感染者']",
1731,2020/02/04,ICU bid farewell to the old couple holding hands,老夫妻ICU牵手告别,0,32,"['老夫', '夫妻', '老夫妻', 'ICU', '牵手', '告别']",
1732,2020/02/04,Han returned to Beijing are occasional,韩红回京被偶遇,0,33,"['韩红', '回京', '被', '偶遇']",
1733,2020/02/04,Beijing from 41 clusters of cases,北京41起聚集性病例,0,34,"['北京', '41', '起', '聚集', '性', '病例']",
1734,2020/02/04,Bryant was traced to the autopsy report,科比尸检报告被曝,0,35,"['科比', '尸检', '报告', '被', '曝']",
1735,2020/02/04,"Hangzhou, the implementation of closed-end management",杭州实施封闭式管理,0,36,"['杭州', '实施', '封闭', '闭式', '封闭式', '管理']",
1736,2020/02/04,"Shenyang, a case many times dinner",沈阳一病例多次聚餐,0,37,"['沈阳', '一', '病例', '多次', '聚餐']",
1737,2020/02/04,Four days buried 140 000 day-old chicks,4天掩埋14万只鸡苗,0,38,"['4', '天', '掩埋', '14', '万', '只', '鸡苗']",
1738,2020/02/04,Yiwu Railway Station as meeting,义乌火车站像开会,0,39,"['义乌', '火车', '车站', '火车站', '像', '开会']",
1739,2020/02/04,Cure patients with non-infectious,治愈患者无传染性,0,40,"['治愈', '患者', '无', '传染', '传染性']",
1740,2020/02/04,Hainan more than clusters of disease,海南多起聚集性疫情,0,41,"['海南', '多', '起', '聚集', '性', '疫情']",
1741,2020/02/04,Chun Sheng announced that it has married,盛骏宣布已结婚生子,0,42,"['盛骏', '宣布', '已', '结婚', '生子']",
1742,2020/02/04,Beijing sent a letter to the city's people,北京致信全市人民,0,43,"['北京', '致信', '全市', '人民']",
1743,2020/02/04,China supports the DPRK funds,朝鲜对华资金支援,0,44,"['朝鲜', '对华', '资金', '支援']",
1744,2020/02/04,Canteens eat like exam,单位食堂吃饭像考试,0,45,"['单位', '食堂', '吃饭', '像', '考试']",
1745,2020/02/04,Nanchong murder occurred,四川南充发生凶案,0,46,"['四川', '南充', '发生', '凶案']",
1746,2020/02/04,Multi-national political figures solidarity with China,多国政要声援中国,0,47,"['多', '国政', '要', '声援', '中国']",
1747,2020/02/04,Hubei confirmed cases broken million,湖北确诊病例破万,0,48,"['湖北', '确诊', '病例', '破万']",
1748,2020/02/04,Chengdu 5.1 earthquake occurred,成都发生5.1级地震,0,49,"['成都', '发生', '5.1', '级', '地震']",
1749,2020/02/04,Hualien County waters earthquake,花莲县海域发生地震,0,50,"['花莲', '花莲县', '海域', '发生', '地震']",
1750,2020/02/05,Verification 1 30 Award masks,核实1人奖30个口罩,0,1,"['核实', '1', '人奖', '30', '个', '口罩']",
1751,2020/02/05,The central bank reinvested 500 billion,央行再投5000亿,0,2,"['央行', '再', '投', '5000', '亿']",
1752,2020/02/05,Dean Jinyintan hospital Merits,金银潭医院院长记功,0,3,"['金银', '潭', '医院', '院长', '医院院长', '记功']",
1753,2020/02/05,Ate barbecue after diagnosis,吃了顿烧烤后确诊,0,4,"['吃', '了', '顿', '烧烤', '后', '确诊']",
1754,2020/02/05,1.97 million fake masks into Hunan,197万假口罩入湖南,0,5,"['197', '万假', '口罩', '入', '湖南']",
1755,2020/02/05,Many buildings made popular Wuhan Dong,武汉多栋发热门栋,0,6,"['武汉', '多栋', '发热', '门栋']",
1756,2020/02/05,Japan cruise now gathered infection,日本邮轮现聚集感染,0,7,"['日本', '邮轮', '现', '聚集', '感染']",
1757,2020/02/05,Vulcan mountain into medical insurance,火神山纳入医保定点,0,8,"['火神', '山', '纳入', '医保', '定点']",
1758,2020/02/05,Shenzhen confirmed cases were on file,深圳确诊病例被立案,0,9,"['深圳', '确诊', '病例', '被', '立案']",
1759,2020/02/05,Vulcan Mountain stay patient reports,火神山入住患者自述,0,10,"['火神', '山', '入住', '患者', '自述']",
1760,2020/02/05,Nanjing clinic fully closing the office,南京门诊部全面停诊,0,11,"['南京', '门诊', '门诊部', '全面', '停诊']",
1761,2020/02/05,Super Wuhan Ezhou mortality,鄂州病死率超武汉,0,12,"['鄂州', '病死', '病死率', '超', '武汉']",
1762,2020/02/05,UV-sensitive virus,病毒对紫外线敏感,0,13,"['病毒', '对', '紫外', '外线', '紫外线', '敏感']",
1763,2020/02/05,2020 Central Document No.,2020年中央一号文件,0,14,"['2020', '年', '中央', '一号', '文件']",
1764,2020/02/05,Epidemic or inflection point will appear,疫情拐点或将出现,0,15,"['疫情', '拐点', '或', '将', '出现']",
1765,2020/02/05,Conspiracy theorists are talking about Wuhan Institute of Virology,武汉病毒所谈阴谋论,0,16,"['武汉', '病毒', '所谈', '阴谋', '阴谋论']",
1766,2020/02/05,Zhong Nanshan donate oxygen hundred units,钟南山捐百台制氧机,0,17,"['南山', '钟南山', '捐', '百台', '制氧机']",
1767,2020/02/05,Li Lanjuan sleep three hours a day,李兰娟每天睡3小时,0,18,"['李兰娟', '每天', '睡', '3', '小时']",
1768,2020/02/05,Russian military aircraft flew to Wuhan,俄罗斯军机飞抵武汉,0,19,"['罗斯', '俄罗斯', '军机', '飞抵', '武汉']",
1769,2020/02/05,Cure patients with non-infectious,治愈患者无传染性,0,20,"['治愈', '患者', '无', '传染', '传染性']",
1770,2020/02/05,Wuhan Institute of Virology important progress,武汉病毒所重要进展,0,21,"['武汉', '病毒', '所', '重要', '进展']",
1771,2020/02/05,Henan thorough investigation to conceal the epidemic,河南严查隐瞒疫情,0,22,"['河南', '严查', '隐瞒', '疫情']",
1772,2020/02/05,Nurse lost due masks burst into tears,护士因丢口罩大哭,0,23,"['护士', '因', '丢', '口罩', '大哭']",
1773,2020/02/05,Beijing introduced 19 measures,北京出台19项措施,0,24,"['北京', '出台', '19', '项', '措施']",
1774,2020/02/05,Hun Sen visited China declined Wuhan,中方婉拒洪森访武汉,0,25,"['中方', '婉拒', '洪森', '访', '武汉']",
1775,2020/02/05,Jackie Chan Yin Zhengyi Contributions,成龙捐款引争议,0,26,"['成龙', '捐款', '引', '争议']",
1776,2020/02/05,Tianjin disease deaths,天津死亡病例病情,0,27,"['天津', '死亡', '病例', '病情']",
1777,2020/02/05,Saliva wipe elevator key jingfangxingju,口水抹电梯键被刑拘,0,28,"['口水', '抹', '电梯', '键', '被', '刑拘']",
